Rb,Sr,Zr,Nb,Y,Ti,Ba,Th,La,Ce,source,sample_id,site,notes,verification_flag,paper,year,method,method_tier,units,is_source_reference,Fe,Mn,Zn,Pb,Sm,Eu,Yb,Lu,Ga,ref_quality,heavy5_cover
108.0,101.0,102.0,8.0,18.0,398.0,702.0,10.0,,,Sta Nychia,JMA14 NM78 ,Ayioi Anargyroi ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9785.0,469.0,56.0,22.0,,,,,16.0,strong,5
120.0,108.0,105.0,8.0,16.0,385.0,729.0,11.0,,,Sta Nychia,JMA14 NM79 ,Ayioi Anargyroi ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10733.0,435.0,36.0,22.0,,,,,16.0,strong,5
108.0,98.0,107.0,9.0,20.0,172.0,867.0,10.0,,,Sta Nychia,JMA14 NM80 ,Ayioi Anargyroi ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9786.0,562.0,38.0,24.0,,,,,15.0,strong,5
114.0,106.0,101.0,9.0,17.0,418.0,695.0,11.0,,,Sta Nychia,JMA14 NM81 ,Ayioi Anargyroi ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9429.0,434.0,28.0,23.0,,,,,14.0,strong,5
114.0,95.0,107.0,9.0,20.0,412.0,738.0,10.0,,,Sta Nychia,JMA14 NM82 ,Ayioi Anargyroi ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9651.0,445.0,42.0,22.0,,,,,16.0,strong,5
121.0,104.0,107.0,9.0,16.0,551.0,615.0,12.0,,,Sta Nychia,JMA14 NM83 ,Ayioi Anargyroi ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10012.0,452.0,40.0,26.0,,,,,16.0,strong,5
121.0,104.0,105.0,10.0,18.0,388.0,767.0,11.0,,,Sta Nychia,JMA14 NM84 ,Ayioi Anargyroi ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,11010.0,294.0,41.0,25.0,,,,,16.0,strong,5
130.0,113.0,109.0,10.0,15.0,423.0,679.0,14.0,,,Sta Nychia,JMA14 NM85 ,Ayioi Anargyroi ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,13347.0,498.0,39.0,24.0,,,,,15.0,strong,5
121.0,105.0,106.0,10.0,18.0,433.0,676.0,10.0,,,Sta Nychia,JMA14 NM86 ,Ayioi Anargyroi ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10241.0,411.0,41.0,22.0,,,,,15.0,strong,5
121.0,103.0,106.0,8.0,18.0,446.0,730.0,11.0,,,Sta Nychia,JMA14 NM87 ,Ayioi Anargyroi ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10871.0,517.0,39.0,24.0,,,,,17.0,strong,5
118.0,100.0,111.0,9.0,15.0,345.0,702.0,11.0,,,Sta Nychia,JMA14 NM88 ,Ayioi Anargyroi ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10001.0,539.0,36.0,22.0,,,,,16.0,strong,5
111.0,105.0,104.0,8.0,19.0,398.0,726.0,10.0,,,Sta Nychia,JMA14 NM89 ,Ayioi Anargyroi ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,11123.0,483.0,56.0,25.0,,,,,16.0,strong,5
116.0,101.0,103.0,10.0,16.0,380.0,687.0,11.0,,,Sta Nychia,JMA14 NM90 ,Ayioi Anargyroi ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9719.0,499.0,38.0,21.0,,,,,15.0,strong,5
127.0,109.0,110.0,10.0,19.0,451.0,681.0,9.0,,,Sta Nychia,JMA14 NM91 ,Ayioi Anargyroi ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10636.0,483.0,31.0,21.0,,,,,15.0,strong,5
108.0,124.0,112.0,8.0,18.0,555.0,747.0,12.0,,,Dhemenegaki,JMA14 NM92 ,Akrotiri ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,12292.0,472.0,46.0,23.0,,,,,17.0,strong,5
101.0,108.0,110.0,8.0,19.0,574.0,683.0,10.0,,,Dhemenegaki,JMA14 NM93 ,Akrotiri ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,11367.0,341.0,26.0,19.0,,,,,14.0,strong,5
113.0,96.0,106.0,9.0,21.0,519.0,640.0,12.0,,,Sta Nychia,JMA14 NM94 ,Akrotiri ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9871.0,408.0,33.0,21.0,,,,,14.0,strong,5
128.0,106.0,114.0,10.0,18.0,496.0,735.0,13.0,,,Sta Nychia,JMA14 NM95 ,Akrotiri ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10123.0,506.0,41.0,25.0,,,,,15.0,strong,5
110.0,99.0,106.0,8.0,17.0,338.0,780.0,11.0,,,Sta Nychia,JMA14 NM96 ,Akrotiri ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9633.0,445.0,36.0,24.0,,,,,15.0,strong,5
97.0,111.0,104.0,8.0,20.0,546.0,790.0,7.0,,,Dhemenegaki,JMA14 NM97 ,Akrotiri ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,11235.0,425.0,44.0,20.0,,,,,15.0,strong,5
121.0,103.0,98.0,8.0,18.0,334.0,757.0,10.0,,,Sta Nychia,JMA14 NM98 ,Akrotiri ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9325.0,443.0,39.0,21.0,,,,,15.0,strong,5
116.0,125.0,113.0,7.0,16.0,482.0,686.0,11.0,,,Dhemenegaki,JMA14 NM99 ,Akrotiri ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,12535.0,395.0,37.0,21.0,,,,,16.0,strong,5
102.0,119.0,111.0,9.0,20.0,594.0,732.0,10.0,,,Dhemenegaki,JMA14 NM101 ,Akrotiri ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,11446.0,399.0,35.0,23.0,,,,,15.0,strong,5
121.0,106.0,106.0,11.0,17.0,508.0,633.0,9.0,,,Sta Nychia,JMA14 NM102 ,Lakkoudhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10254.0,547.0,47.0,24.0,,,,,16.0,strong,5
110.0,115.0,122.0,9.0,19.0,572.0,705.0,12.0,,,Dhemenegaki,JMA14 NM103 ,Lakkoudhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,12150.0,433.0,31.0,24.0,,,,,14.0,strong,5
121.0,103.0,106.0,11.0,20.0,517.0,669.0,13.0,,,Sta Nychia,JMA14 NM104 ,Lakkoudhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10106.0,576.0,31.0,25.0,,,,,15.0,strong,5
118.0,106.0,106.0,12.0,17.0,444.0,727.0,10.0,,,Sta Nychia,JMA14 NM105 ,Lakkoudhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9927.0,523.0,44.0,24.0,,,,,15.0,strong,5
130.0,106.0,105.0,10.0,16.0,352.0,773.0,10.0,,,Sta Nychia,JMA14 NM106 ,Lakkoudhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,11896.0,529.0,37.0,22.0,,,,,16.0,strong,5
107.0,130.0,112.0,10.0,17.0,509.0,732.0,10.0,,,Dhemenegaki,JMA14 NM107 ,Lakkoudhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,12277.0,481.0,42.0,20.0,,,,,15.0,strong,5
121.0,105.0,113.0,11.0,19.0,414.0,698.0,12.0,,,Sta Nychia,JMA14 NM108 ,Lakkoudhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9827.0,538.0,30.0,22.0,,,,,17.0,strong,5
118.0,104.0,107.0,9.0,19.0,293.0,693.0,9.0,,,Sta Nychia,JMA14 NM109 ,Lakkoudhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9552.0,370.0,41.0,23.0,,,,,16.0,strong,5
119.0,97.0,111.0,10.0,16.0,411.0,689.0,9.0,,,Sta Nychia,JMA14 NM110 ,Lakkoudhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9803.0,537.0,42.0,25.0,,,,,16.0,strong,5
105.0,122.0,121.0,8.0,19.0,506.0,721.0,12.0,,,Dhemenegaki,JMA14 NM111 ,Lakkoudhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,12441.0,546.0,40.0,23.0,,,,,15.0,strong,5
113.0,124.0,114.0,9.0,18.0,529.0,755.0,9.0,,,Dhemenegaki,JMA14 NM112 ,Lakkoudhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,12668.0,538.0,37.0,22.0,,,,,15.0,strong,5
121.0,109.0,108.0,9.0,19.0,392.0,733.0,11.0,,,Sta Nychia,JMA14 NM113 ,Lakkoudhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10005.0,511.0,37.0,24.0,,,,,15.0,strong,5
116.0,100.0,104.0,11.0,16.0,406.0,675.0,11.0,,,Sta Nychia,JMA14 NM114 ,Lakkoudhes A ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9503.0,425.0,37.0,26.0,,,,,16.0,strong,5
123.0,107.0,102.0,10.0,17.0,446.0,719.0,9.0,,,Sta Nychia,JMA14 NM115 ,Lakkoudhes A ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10104.0,540.0,36.0,24.0,,,,,16.0,strong,5
113.0,98.0,110.0,10.0,19.0,452.0,679.0,12.0,,,Sta Nychia,JMA14 NM116 ,Avdheli ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9615.0,508.0,37.0,25.0,,,,,15.0,strong,5
129.0,103.0,111.0,8.0,16.0,322.0,735.0,11.0,,,Sta Nychia,JMA14 NM117 ,Avdheli ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10273.0,532.0,39.0,21.0,,,,,15.0,strong,5
110.0,101.0,101.0,9.0,17.0,488.0,677.0,9.0,,,Sta Nychia,JMA14 NM118 ,Avdheli ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9529.0,480.0,40.0,23.0,,,,,15.0,strong,5
121.0,104.0,110.0,10.0,15.0,395.0,618.0,13.0,,,Sta Nychia,JMA14 NM119 ,Avdheli ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9644.0,510.0,34.0,24.0,,,,,17.0,strong,5
130.0,105.0,104.0,6.0,16.0,314.0,741.0,9.0,,,Sta Nychia,JMA14 NM120 ,Avdheli ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,11006.0,461.0,47.0,24.0,,,,,16.0,strong,5
119.0,108.0,108.0,11.0,17.0,488.0,737.0,11.0,,,Sta Nychia,JMA14 NM121 ,Avdheli ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9792.0,604.0,32.0,24.0,,,,,16.0,strong,5
118.0,105.0,104.0,9.0,19.0,388.0,700.0,13.0,,,Sta Nychia,JMA14 NM122 ,Avdheli ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9746.0,368.0,38.0,21.0,,,,,16.0,strong,5
114.0,102.0,105.0,9.0,16.0,439.0,701.0,14.0,,,Sta Nychia,JMA14 NM123 ,Avdheli ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9959.0,562.0,30.0,25.0,,,,,15.0,strong,5
118.0,100.0,106.0,9.0,17.0,189.0,740.0,10.0,,,Sta Nychia,JMA14 NM124 ,Avdheli ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10654.0,374.0,36.0,22.0,,,,,16.0,strong,5
128.0,107.0,107.0,9.0,15.0,380.0,682.0,10.0,,,Sta Nychia,JMA14 NM125 ,Avdheli ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10682.0,483.0,41.0,24.0,,,,,16.0,strong,5
118.0,100.0,104.0,8.0,16.0,481.0,637.0,9.0,,,Sta Nychia,JMA14 NM126 ,Avdheli ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9717.0,419.0,43.0,24.0,,,,,17.0,strong,5
111.0,99.0,108.0,9.0,21.0,223.0,746.0,10.0,,,Sta Nychia,JMA14 NM127 ,Avdheli ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9846.0,528.0,50.0,21.0,,,,,16.0,strong,5
119.0,96.0,106.0,9.0,17.0,368.0,694.0,12.0,,,Sta Nychia,JMA14 NM128 ,Avdheli ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10351.0,444.0,42.0,22.0,,,,,16.0,strong,5
123.0,104.0,109.0,10.0,18.0,438.0,681.0,12.0,,,Sta Nychia,JMA14 NM129 ,Avdheli ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10300.0,506.0,45.0,25.0,,,,,16.0,strong,5
108.0,90.0,93.0,8.0,16.0,485.0,708.0,10.0,,,Sta Nychia,JMA14 NM130 ,Avdheli ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9277.0,307.0,42.0,20.0,,,,,17.0,strong,5
124.0,106.0,113.0,12.0,20.0,632.0,588.0,14.0,,,Sta Nychia,JMA14 NM131 ,Avdheli ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,11243.0,455.0,53.0,26.0,,,,,16.0,strong,5
116.0,96.0,106.0,9.0,16.0,508.0,713.0,10.0,,,Sta Nychia,JMA14 NM132 ,Avdheli ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10130.0,416.0,43.0,22.0,,,,,15.0,strong,5
116.0,108.0,110.0,9.0,20.0,466.0,671.0,11.0,,,Sta Nychia,JMA14 NM133 ,Avdheli ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,11508.0,643.0,42.0,25.0,,,,,16.0,strong,5
124.0,105.0,104.0,9.0,19.0,217.0,791.0,10.0,,,Sta Nychia,JMA14 NM134 ,Avdheli ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10380.0,468.0,18.0,22.0,,,,,15.0,strong,5
115.0,104.0,110.0,8.0,17.0,386.0,697.0,11.0,,,Sta Nychia,JMA14 NM135 ,Avdheli ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9672.0,450.0,34.0,25.0,,,,,15.0,strong,5
120.0,106.0,112.0,10.0,19.0,376.0,758.0,9.0,,,Sta Nychia,JMA14 NM136 ,Avdheli ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9948.0,499.0,27.0,24.0,,,,,14.0,strong,5
118.0,106.0,104.0,8.0,20.0,462.0,658.0,10.0,,,Sta Nychia,JMA14 NM137 ,Avdheli ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9857.0,426.0,36.0,22.0,,,,,17.0,strong,5
135.0,106.0,107.0,7.0,14.0,331.0,705.0,11.0,,,Sta Nychia,JMA14 NM138 ,Avdheli ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10616.0,424.0,33.0,26.0,,,,,15.0,strong,5
116.0,98.0,112.0,7.0,17.0,387.0,675.0,9.0,,,Sta Nychia,JMA14 NM139 ,Avdheli ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9349.0,367.0,40.0,21.0,,,,,15.0,strong,5
111.0,101.0,112.0,9.0,20.0,374.0,742.0,9.0,,,Sta Nychia,JMA14 NM140 ,Avdheli ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9999.0,507.0,40.0,23.0,,,,,15.0,strong,5
118.0,106.0,98.0,7.0,18.0,353.0,774.0,8.0,,,Sta Nychia,JMA14 NM141 ,Rhodinadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10567.0,471.0,33.0,20.0,,,,,16.0,strong,5
131.0,103.0,109.0,8.0,16.0,322.0,740.0,7.0,,,Sta Nychia,JMA14 NM142 ,Rhodinadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,11414.0,465.0,60.0,24.0,,,,,18.0,strong,5
113.0,99.0,111.0,9.0,19.0,401.0,749.0,13.0,,,Sta Nychia,JMA14 NM143 ,Rhodinadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9712.0,480.0,33.0,22.0,,,,,15.0,strong,5
124.0,96.0,105.0,10.0,16.0,370.0,680.0,12.0,,,Sta Nychia,JMA14 NM145 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9589.0,518.0,41.0,24.0,,,,,17.0,strong,5
122.0,101.0,106.0,9.0,16.0,372.0,660.0,11.0,,,Sta Nychia,JMA14 NM146 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9616.0,442.0,38.0,22.0,,,,,15.0,strong,5
125.0,98.0,97.0,9.0,15.0,400.0,648.0,10.0,,,Sta Nychia,JMA14 NM147 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10274.0,295.0,47.0,21.0,,,,,16.0,strong,5
120.0,102.0,104.0,7.0,16.0,306.0,852.0,9.0,,,Sta Nychia,JMA14 NM148 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,12690.0,555.0,40.0,24.0,,,,,15.0,strong,5
121.0,105.0,101.0,10.0,16.0,352.0,755.0,11.0,,,Sta Nychia,JMA14 NM149 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,11035.0,329.0,49.0,21.0,,,,,17.0,strong,5
119.0,105.0,99.0,10.0,19.0,360.0,704.0,12.0,,,Sta Nychia,JMA14 NM150 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10257.0,437.0,43.0,22.0,,,,,15.0,strong,5
118.0,95.0,98.0,7.0,20.0,343.0,671.0,10.0,,,Sta Nychia,JMA14 NM151 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10274.0,487.0,36.0,23.0,,,,,15.0,strong,5
110.0,96.0,108.0,11.0,20.0,492.0,639.0,11.0,,,Sta Nychia,JMA14 NM152 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9344.0,484.0,45.0,25.0,,,,,16.0,strong,5
124.0,107.0,107.0,9.0,17.0,500.0,629.0,13.0,,,Sta Nychia,JMA14 NM153 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10706.0,628.0,39.0,23.0,,,,,15.0,strong,5
124.0,101.0,107.0,9.0,17.0,366.0,651.0,11.0,,,Sta Nychia,JMA14 NM154 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9253.0,429.0,39.0,24.0,,,,,15.0,strong,5
118.0,100.0,109.0,10.0,19.0,335.0,675.0,11.0,,,Sta Nychia,JMA14 NM155 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9518.0,427.0,36.0,24.0,,,,,15.0,strong,5
116.0,105.0,105.0,11.0,17.0,449.0,661.0,13.0,,,Sta Nychia,JMA14 NM156 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9751.0,466.0,33.0,24.0,,,,,15.0,strong,5
115.0,97.0,107.0,9.0,18.0,361.0,676.0,11.0,,,Sta Nychia,JMA14 NM157 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9202.0,456.0,40.0,21.0,,,,,16.0,strong,5
107.0,100.0,105.0,9.0,20.0,401.0,646.0,12.0,,,Sta Nychia,JMA14 NM158 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9506.0,472.0,33.0,22.0,,,,,15.0,strong,5
104.0,99.0,100.0,8.0,22.0,455.0,677.0,12.0,,,Sta Nychia,JMA14 NM159 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9288.0,337.0,36.0,22.0,,,,,15.0,strong,5
116.0,94.0,101.0,7.0,17.0,396.0,669.0,13.0,,,Sta Nychia,JMA14 NM160 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9296.0,427.0,39.0,26.0,,,,,16.0,strong,5
121.0,104.0,112.0,12.0,17.0,352.0,687.0,11.0,,,Sta Nychia,JMA14 NM161 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9677.0,603.0,46.0,27.0,,,,,16.0,strong,5
114.0,99.0,105.0,10.0,18.0,387.0,705.0,14.0,,,Sta Nychia,JMA14 NM162 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9131.0,379.0,30.0,23.0,,,,,16.0,strong,5
122.0,103.0,106.0,9.0,19.0,352.0,639.0,11.0,,,Sta Nychia,JMA14 NM163 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10789.0,514.0,48.0,24.0,,,,,16.0,strong,5
110.0,103.0,104.0,10.0,20.0,463.0,630.0,12.0,,,Sta Nychia,JMA14 NM164 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9561.0,527.0,36.0,25.0,,,,,16.0,strong,5
120.0,103.0,109.0,9.0,18.0,340.0,766.0,11.0,,,Sta Nychia,JMA14 NM165 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9784.0,486.0,35.0,24.0,,,,,16.0,strong,5
117.0,93.0,104.0,9.0,22.0,322.0,716.0,9.0,,,Sta Nychia,JMA14 NM166 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9599.0,394.0,46.0,22.0,,,,,16.0,strong,5
112.0,96.0,111.0,7.0,20.0,454.0,670.0,11.0,,,Sta Nychia,JMA14 NM167 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9565.0,600.0,42.0,24.0,,,,,15.0,strong,5
113.0,120.0,123.0,9.0,18.0,575.0,662.0,11.0,,,Dhemenegaki,JMA14 NM168 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,12297.0,485.0,31.0,27.0,,,,,15.0,strong,5
111.0,91.0,102.0,8.0,18.0,549.0,656.0,10.0,,,Sta Nychia,JMA14 NM169 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9424.0,466.0,34.0,22.0,,,,,15.0,strong,5
112.0,117.0,115.0,9.0,16.0,601.0,702.0,12.0,,,Dhemenegaki,JMA14 NM170 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,12236.0,598.0,32.0,23.0,,,,,17.0,strong,5
104.0,110.0,107.0,10.0,18.0,366.0,685.0,12.0,,,Dhemenegaki,JMA14 NM171 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,11803.0,398.0,40.0,24.0,,,,,15.0,strong,5
119.0,97.0,112.0,11.0,17.0,469.0,651.0,12.0,,,Sta Nychia,JMA14 NM172 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9528.0,508.0,35.0,24.0,,,,,16.0,strong,5
118.0,108.0,106.0,10.0,20.0,384.0,705.0,10.0,,,Sta Nychia,JMA14 NM173 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10148.0,532.0,30.0,21.0,,,,,15.0,strong,5
119.0,100.0,110.0,9.0,18.0,496.0,684.0,13.0,,,Sta Nychia,JMA14 NM174 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10014.0,445.0,38.0,24.0,,,,,15.0,strong,5
121.0,98.0,107.0,8.0,16.0,392.0,712.0,12.0,,,Sta Nychia,JMA14 NM175 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9594.0,396.0,42.0,22.0,,,,,16.0,strong,5
120.0,103.0,110.0,9.0,17.0,541.0,671.0,10.0,,,Sta Nychia,JMA14 NM176 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9759.0,594.0,27.0,25.0,,,,,14.0,strong,5
120.0,101.0,103.0,10.0,17.0,473.0,683.0,13.0,,,Sta Nychia,JMA14 NM177 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9739.0,459.0,47.0,27.0,,,,,17.0,strong,5
122.0,112.0,105.0,9.0,15.0,308.0,723.0,11.0,,,Sta Nychia,JMA14 NM178 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10413.0,480.0,53.0,23.0,,,,,16.0,strong,5
117.0,101.0,107.0,9.0,18.0,477.0,677.0,14.0,,,Sta Nychia,JMA14 NM179 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10033.0,563.0,27.0,23.0,,,,,15.0,strong,5
125.0,101.0,113.0,9.0,17.0,348.0,660.0,12.0,,,Sta Nychia,JMA14 NM180 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,11314.0,470.0,35.0,24.0,,,,,15.0,strong,5
118.0,107.0,109.0,10.0,16.0,542.0,662.0,8.0,,,Sta Nychia,JMA14 NM181 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9781.0,583.0,29.0,20.0,,,,,14.0,strong,5
127.0,105.0,103.0,9.0,14.0,376.0,711.0,9.0,,,Sta Nychia,JMA14 NM182 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9996.0,495.0,48.0,25.0,,,,,16.0,strong,5
125.0,99.0,102.0,11.0,15.0,404.0,678.0,11.0,,,Sta Nychia,JMA14 NM183 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9418.0,591.0,33.0,24.0,,,,,15.0,strong,5
124.0,110.0,113.0,10.0,15.0,521.0,676.0,11.0,,,Sta Nychia,JMA14 NM184 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9853.0,476.0,51.0,25.0,,,,,16.0,strong,5
119.0,108.0,104.0,9.0,16.0,287.0,821.0,12.0,,,Sta Nychia,JMA14 NM185 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9620.0,370.0,40.0,25.0,,,,,15.0,strong,5
120.0,103.0,107.0,8.0,17.0,507.0,645.0,11.0,,,Sta Nychia,JMA14 NM186 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9933.0,457.0,39.0,23.0,,,,,15.0,strong,5
134.0,113.0,105.0,9.0,14.0,534.0,774.0,11.0,,,Sta Nychia,JMA14 NM187 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10781.0,475.0,59.0,25.0,,,,,16.0,strong,5
130.0,110.0,114.0,10.0,17.0,353.0,731.0,11.0,,,Sta Nychia,JMA14 NM188 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10936.0,614.0,38.0,25.0,,,,,15.0,strong,5
114.0,103.0,107.0,8.0,19.0,387.0,745.0,11.0,,,Sta Nychia,JMA14 NM189 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10660.0,422.0,48.0,24.0,,,,,16.0,strong,5
114.0,99.0,108.0,9.0,21.0,489.0,692.0,11.0,,,Sta Nychia,JMA14 NM190 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9195.0,442.0,39.0,26.0,,,,,15.0,strong,5
111.0,104.0,111.0,8.0,20.0,320.0,777.0,12.0,,,Sta Nychia,JMA14 NM191 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10022.0,417.0,45.0,26.0,,,,,16.0,strong,5
124.0,100.0,108.0,9.0,16.0,404.0,692.0,12.0,,,Sta Nychia,JMA14 NM192 ,Agrilia ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10042.0,458.0,45.0,24.0,,,,,16.0,strong,5
